Geneid	max_TPM	category	family_id	subsample_assignment1	subsample_assignment2	subsample_assignment3	subsample_assignment4	subsample_assignment5	subsample_assignment6	subsample_assignment7	subsample_assignment8	subsample_assignment9	subsample_assignment10
GRMZM5G841757	0.948095	unexpressed	2305	subsample1	subsample3	subsample5	subsample5	subsample2	subsample5	subsample4	subsample4	subsample4	subsample1
GRMZM2G115598	345.068237	highly-expressed	2305	subsample1	subsample3	subsample5	subsample5	subsample2	subsample5	subsample4	subsample4	subsample4	subsample1
GRMZM2G124791	1898.865112	highly-expressed	2307	subsample5	subsample1	subsample5	subsample3	subsample5	subsample3	subsample5	subsample2	subsample1	subsample2
GRMZM2G173809	638.950073	highly-expressed	2308	subsample2	subsample3	subsample2	subsample4	subsample1	subsample4	subsample4	subsample4	subsample1	subsample1
GRMZM2G375531	0.943584	unexpressed	2309	subsample3	subsample5	subsample1	subsample3	subsample5	subsample5	subsample4	subsample1	subsample2	subsample3
AC217252.3_FG005	0	unexpressed	2310	subsample5	subsample5	subsample1	subsample4	subsample5	subsample5	subsample4	subsample1	subsample1	subsample2
GRMZM5G803488	0.515656	unexpressed	2313	subsample4	subsample3	subsample4	subsample4	subsample5	subsample1	subsample3	subsample1	subsample4	subsample2
GRMZM2G460228	0.213863	unexpressed	2314	subsample1	subsample5	subsample3	subsample3	subsample4	subsample5	subsample1	subsample4	subsample2	subsample2
GRMZM2G424446	0.308618	unexpressed	2314	subsample1	subsample5	subsample3	subsample3	subsample4	subsample5	subsample1	subsample4	subsample2	subsample2
GRMZM2G460814	0.082748	unexpressed	2315	subsample2	subsample3	subsample1	subsample5	subsample1	subsample2	subsample4	subsample1	subsample4	subsample4
GRMZM2G306412	0.153244	unexpressed	2315	subsample2	subsample3	subsample1	subsample5	subsample1	subsample2	subsample4	subsample1	subsample4	subsample4
AC195536.3_FG006	0.260533	unexpressed	2315	subsample2	subsample3	subsample1	subsample5	subsample1	subsample2	subsample4	subsample1	subsample4	subsample4
GRMZM2G371056	0.322402	unexpressed	2315	subsample2	subsample3	subsample1	subsample5	subsample1	subsample2	subsample4	subsample1	subsample4	subsample4
AC186417.3_FG006	0.211154	unexpressed	2318	subsample5	subsample5	subsample5	subsample5	subsample4	subsample3	subsample3	subsample4	subsample2	subsample4
AC205066.3_FG008	0.795513	unexpressed	2318	subsample5	subsample5	subsample5	subsample5	subsample4	subsample3	subsample3	subsample4	subsample2	subsample4
AC217376.3_FG001	0.472791	unexpressed	2321	subsample3	subsample1	subsample5	subsample3	subsample5	subsample3	subsample3	subsample2	subsample2	subsample5
GRMZM2G056896	0.987794	unexpressed	2323	subsample4	subsample4	subsample4	subsample3	subsample1	subsample4	subsample4	subsample3	subsample3	subsample3
GRMZM2G036262	612.675476	highly-expressed	2326	subsample1	subsample1	subsample2	subsample3	subsample4	subsample3	subsample5	subsample4	subsample5	subsample1
GRMZM2G407495	734.487427	highly-expressed	2326	subsample1	subsample1	subsample2	subsample3	subsample4	subsample3	subsample5	subsample4	subsample5	subsample1
GRMZM2G177491	842.220398	highly-expressed	2326	subsample1	subsample1	subsample2	subsample3	subsample4	subsample3	subsample5	subsample4	subsample5	subsample1
GRMZM2G107931	468.083466	highly-expressed	2331	subsample4	subsample4	subsample3	subsample2	subsample5	subsample1	subsample1	subsample4	subsample4	subsample4
GRMZM2G082785	487.586578	highly-expressed	2331	subsample4	subsample4	subsample3	subsample2	subsample5	subsample1	subsample1	subsample4	subsample4	subsample4
GRMZM2G082799	2199.695557	highly-expressed	2331	subsample4	subsample4	subsample3	subsample2	subsample5	subsample1	subsample1	subsample4	subsample4	subsample4
GRMZM2G066546	2294.17627	highly-expressed	2331	subsample4	subsample4	subsample3	subsample2	subsample5	subsample1	subsample1	subsample4	subsample4	subsample4
GRMZM2G097457	8068.914062	highly-expressed	2332	subsample3	subsample1	subsample5	subsample5	subsample1	subsample2	subsample4	subsample2	subsample1	subsample3
AC217348.4_FG006	0.616866	unexpressed	2334	subsample4	subsample4	subsample2	subsample3	subsample1	subsample1	subsample5	subsample1	subsample2	subsample2
AC217348.4_FG005	0.656697	unexpressed	2334	subsample4	subsample4	subsample2	subsample3	subsample1	subsample1	subsample5	subsample1	subsample2	subsample2
GRMZM2G060296	380.682465	highly-expressed	2336	subsample3	subsample1	subsample4	subsample3	subsample4	subsample4	subsample3	subsample3	subsample3	subsample4
GRMZM2G459099	0	unexpressed	2339	subsample4	subsample4	subsample2	subsample3	subsample2	subsample2	subsample3	subsample5	subsample1	subsample4
GRMZM2G055566	0	unexpressed	2339	subsample4	subsample4	subsample2	subsample3	subsample2	subsample2	subsample3	subsample5	subsample1	subsample4
GRMZM2G144101	424.634644	highly-expressed	2339	subsample4	subsample4	subsample2	subsample3	subsample2	subsample2	subsample3	subsample5	subsample1	subsample4
GRMZM2G003642	345.293732	highly-expressed	2345	subsample5	subsample1	subsample4	subsample2	subsample5	subsample2	subsample5	subsample2	subsample5	subsample2
GRMZM5G883075	0.92657	unexpressed	2348	subsample2	subsample4	subsample2	subsample5	subsample4	subsample5	subsample1	subsample2	subsample5	subsample4
GRMZM2G702749	0.098972	unexpressed	2354	subsample3	subsample4	subsample2	subsample2	subsample1	subsample2	subsample1	subsample2	subsample3	subsample1
GRMZM2G702743	0.237691	unexpressed	2354	subsample3	subsample4	subsample2	subsample2	subsample1	subsample2	subsample1	subsample2	subsample3	subsample1
GRMZM2G702747	0.237691	unexpressed	2354	subsample3	subsample4	subsample2	subsample2	subsample1	subsample2	subsample1	subsample2	subsample3	subsample1
AC205672.3_FG001	0	unexpressed	2359	subsample3	subsample4	subsample5	subsample2	subsample2	subsample1	subsample3	subsample2	subsample2	subsample4
AC205165.3_FG002	0.039672	unexpressed	2359	subsample3	subsample4	subsample5	subsample2	subsample2	subsample1	subsample3	subsample2	subsample2	subsample4
GRMZM2G140101	1515.225708	highly-expressed	2360	subsample3	subsample1	subsample1	subsample1	subsample4	subsample4	subsample4	subsample3	subsample5	subsample3
GRMZM2G043336	5321.754883	highly-expressed	2360	subsample3	subsample1	subsample1	subsample1	subsample4	subsample4	subsample4	subsample3	subsample5	subsample3
GRMZM5G803318	650.324158	highly-expressed	2362	subsample2	subsample1	subsample1	subsample2	subsample3	subsample5	subsample1	subsample1	subsample4	subsample4
GRMZM2G111533	1014.33313	highly-expressed	2362	subsample2	subsample1	subsample1	subsample2	subsample3	subsample5	subsample1	subsample1	subsample4	subsample4
GRMZM2G487376	0.07714	unexpressed	2364	subsample4	subsample5	subsample5	subsample1	subsample5	subsample2	subsample5	subsample5	subsample3	subsample2
GRMZM2G500073	0.247461	unexpressed	2364	subsample4	subsample5	subsample5	subsample1	subsample5	subsample2	subsample5	subsample5	subsample3	subsample2
AC194031.3_FG002	0.485556	unexpressed	2365	subsample5	subsample5	subsample2	subsample1	subsample1	subsample4	subsample1	subsample1	subsample2	subsample5
GRMZM2G702934	0.652602	unexpressed	2365	subsample5	subsample5	subsample2	subsample1	subsample1	subsample4	subsample1	subsample1	subsample2	subsample5
GRMZM2G704212	0.033199	unexpressed	2366	subsample2	subsample3	subsample2	subsample2	subsample3	subsample3	subsample3	subsample5	subsample1	subsample1
AC190576.2_FG002	0.4699	unexpressed	2366	subsample2	subsample3	subsample2	subsample2	subsample3	subsample3	subsample3	subsample5	subsample1	subsample1
GRMZM2G172751	916.793396	highly-expressed	2368	subsample4	subsample1	subsample3	subsample3	subsample2	subsample2	subsample2	subsample4	subsample5	subsample3
GRMZM2G165413	1254.066772	highly-expressed	2368	subsample4	subsample1	subsample3	subsample3	subsample2	subsample2	subsample2	subsample4	subsample5	subsample3
GRMZM2G701022	0	unexpressed	2369	subsample4	subsample5	subsample5	subsample3	subsample1	subsample4	subsample2	subsample4	subsample1	subsample5
GRMZM2G703500	0	unexpressed	2369	subsample4	subsample5	subsample5	subsample3	subsample1	subsample4	subsample2	subsample4	subsample1	subsample5
GRMZM2G365152	0.403729	unexpressed	2370	subsample4	subsample3	subsample5	subsample4	subsample5	subsample5	subsample4	subsample5	subsample4	subsample4
GRMZM2G005984	1039.891479	highly-expressed	2372	subsample3	subsample2	subsample2	subsample5	subsample3	subsample2	subsample1	subsample3	subsample4	subsample1
GRMZM2G056424	1164.71936	highly-expressed	2372	subsample3	subsample2	subsample2	subsample5	subsample3	subsample2	subsample1	subsample3	subsample4	subsample1
AC196025.3_FG001	0	unexpressed	2377	subsample1	subsample2	subsample1	subsample5	subsample3	subsample1	subsample1	subsample3	subsample4	subsample1
AC196025.3_FG011	0	unexpressed	2377	subsample1	subsample2	subsample1	subsample5	subsample3	subsample1	subsample1	subsample3	subsample4	subsample1
GRMZM2G370846	0.400436	unexpressed	2379	subsample1	subsample3	subsample1	subsample1	subsample5	subsample4	subsample4	subsample2	subsample5	subsample2
GRMZM2G370850	0.882338	unexpressed	2379	subsample1	subsample3	subsample1	subsample1	subsample5	subsample4	subsample4	subsample2	subsample5	subsample2
GRMZM5G869321	0.749696	unexpressed	2381	subsample2	subsample5	subsample5	subsample5	subsample2	subsample4	subsample5	subsample2	subsample4	subsample2
GRMZM2G157505	1551.544067	highly-expressed	2382	subsample2	subsample5	subsample5	subsample3	subsample3	subsample5	subsample3	subsample2	subsample5	subsample1
GRMZM2G398062	0.306641	unexpressed	2385	subsample2	subsample2	subsample5	subsample2	subsample4	subsample3	subsample2	subsample1	subsample1	subsample1
GRMZM2G080423	0.607714	unexpressed	2385	subsample2	subsample2	subsample5	subsample2	subsample4	subsample3	subsample2	subsample1	subsample1	subsample1
GRMZM2G143234	497.240723	highly-expressed	2385	subsample2	subsample2	subsample5	subsample2	subsample4	subsample3	subsample2	subsample1	subsample1	subsample1
GRMZM2G157758	615.069214	highly-expressed	2385	subsample2	subsample2	subsample5	subsample2	subsample4	subsample3	subsample2	subsample1	subsample1	subsample1
GRMZM2G098084	367.1651	highly-expressed	2391	subsample2	subsample2	subsample3	subsample3	subsample2	subsample5	subsample1	subsample4	subsample5	subsample1
GRMZM2G703586	0.308368	unexpressed	2392	subsample4	subsample4	subsample4	subsample5	subsample4	subsample3	subsample1	subsample3	subsample5	subsample4
GRMZM2G487322	871.708496	highly-expressed	2393	subsample1	subsample4	subsample4	subsample2	subsample4	subsample5	subsample5	subsample1	subsample2	subsample3
GRMZM2G466938	0.640463	unexpressed	2398	subsample1	subsample3	subsample3	subsample1	subsample5	subsample5	subsample1	subsample4	subsample3	subsample4
AC213398.3_FG007	0	unexpressed	2399	subsample1	subsample3	subsample4	subsample2	subsample5	subsample2	subsample3	subsample1	subsample1	subsample1
GRMZM2G020162	0.164751	unexpressed	2400	subsample4	subsample4	subsample2	subsample1	subsample1	subsample4	subsample1	subsample3	subsample1	subsample3
GRMZM2G351637	0.188816	unexpressed	2400	subsample4	subsample4	subsample2	subsample1	subsample1	subsample4	subsample1	subsample3	subsample1	subsample3
GRMZM2G059908	0.344206	unexpressed	2400	subsample4	subsample4	subsample2	subsample1	subsample1	subsample4	subsample1	subsample3	subsample1	subsample3
GRMZM2G413064	0.990376	unexpressed	2405	subsample4	subsample5	subsample2	subsample5	subsample1	subsample5	subsample5	subsample5	subsample5	subsample5
GRMZM5G854884	0.617466	unexpressed	2406	subsample3	subsample1	subsample3	subsample2	subsample2	subsample2	subsample3	subsample2	subsample5	subsample5
GRMZM2G425728	966.85376	highly-expressed	2407	subsample2	subsample5	subsample5	subsample2	subsample1	subsample5	subsample5	subsample5	subsample3	subsample3
GRMZM2G355752	3267.94873	highly-expressed	2407	subsample2	subsample5	subsample5	subsample2	subsample1	subsample5	subsample5	subsample5	subsample3	subsample3
GRMZM2G156027	507.973846	highly-expressed	2409	subsample4	subsample5	subsample2	subsample2	subsample2	subsample1	subsample3	subsample3	subsample5	subsample4
GRMZM2G411764	2434.973633	highly-expressed	2409	subsample4	subsample5	subsample2	subsample2	subsample2	subsample1	subsample3	subsample3	subsample5	subsample4
GRMZM2G100467	4282.056152	highly-expressed	2409	subsample4	subsample5	subsample2	subsample2	subsample2	subsample1	subsample3	subsample3	subsample5	subsample4
GRMZM2G512258	0.708915	unexpressed	2411	subsample4	subsample3	subsample3	subsample2	subsample2	subsample1	subsample4	subsample5	subsample3	subsample5
GRMZM2G525726	0.711611	unexpressed	2411	subsample4	subsample3	subsample3	subsample2	subsample2	subsample1	subsample4	subsample5	subsample3	subsample5
GRMZM2G122276	1508.256104	highly-expressed	2412	subsample1	subsample2	subsample1	subsample2	subsample2	subsample1	subsample5	subsample1	subsample4	subsample3
GRMZM2G109959	2159.865967	highly-expressed	2412	subsample1	subsample2	subsample1	subsample2	subsample2	subsample1	subsample5	subsample1	subsample4	subsample3
GRMZM2G047818	0.725279	unexpressed	2420	subsample4	subsample5	subsample2	subsample4	subsample4	subsample2	subsample3	subsample1	subsample3	subsample4
GRMZM2G045688	427.10788	highly-expressed	2421	subsample4	subsample2	subsample4	subsample3	subsample3	subsample4	subsample5	subsample5	subsample3	subsample5
GRMZM2G367216	0	unexpressed	2423	subsample2	subsample4	subsample5	subsample5	subsample2	subsample1	subsample5	subsample1	subsample3	subsample3
GRMZM5G899379	0	unexpressed	2427	subsample1	subsample1	subsample5	subsample1	subsample3	subsample1	subsample2	subsample1	subsample2	subsample5
AC212231.3_FG002	0.632831	unexpressed	2427	subsample1	subsample1	subsample5	subsample1	subsample3	subsample1	subsample2	subsample1	subsample2	subsample5
GRMZM2G164248	0.355522	unexpressed	2432	subsample2	subsample3	subsample4	subsample2	subsample3	subsample3	subsample4	subsample1	subsample4	subsample5
GRMZM2G122670	0.509521	unexpressed	2432	subsample2	subsample3	subsample4	subsample2	subsample3	subsample3	subsample4	subsample1	subsample4	subsample5
AC214287.3_FG005	0	unexpressed	2433	subsample3	subsample3	subsample2	subsample5	subsample1	subsample3	subsample1	subsample4	subsample1	subsample5
AC185256.3_FG003	0.119417	unexpressed	2433	subsample3	subsample3	subsample2	subsample5	subsample1	subsample3	subsample1	subsample4	subsample1	subsample5
GRMZM2G129208	507.717377	highly-expressed	2434	subsample4	subsample5	subsample4	subsample3	subsample1	subsample2	subsample4	subsample5	subsample2	subsample5
GRMZM2G031496	743.196838	highly-expressed	2434	subsample4	subsample5	subsample4	subsample3	subsample1	subsample2	subsample4	subsample5	subsample2	subsample5
GRMZM5G821828	416.434937	highly-expressed	2436	subsample5	subsample1	subsample4	subsample2	subsample5	subsample2	subsample4	subsample5	subsample5	subsample3
GRMZM2G131623	447.521637	highly-expressed	2436	subsample5	subsample1	subsample4	subsample2	subsample5	subsample2	subsample4	subsample5	subsample5	subsample3
GRMZM2G088371	68423.69531	highly-expressed	2438	subsample3	subsample2	subsample3	subsample1	subsample2	subsample2	subsample5	subsample4	subsample1	subsample2
GRMZM2G155329	1297.388428	highly-expressed	2439	subsample3	subsample2	subsample4	subsample1	subsample2	subsample5	subsample3	subsample4	subsample4	subsample4
GRMZM2G175076	1713.451904	highly-expressed	2439	subsample3	subsample2	subsample4	subsample1	subsample2	subsample5	subsample3	subsample4	subsample4	subsample4
GRMZM2G077837	1082.235474	highly-expressed	2448	subsample4	subsample4	subsample4	subsample4	subsample4	subsample4	subsample1	subsample2	subsample2	subsample5
GRMZM5G848435	0.925569	unexpressed	2451	subsample3	subsample1	subsample3	subsample4	subsample1	subsample1	subsample1	subsample2	subsample3	subsample4
GRMZM2G130764	557.525513	highly-expressed	2458	subsample5	subsample3	subsample3	subsample4	subsample1	subsample4	subsample5	subsample3	subsample1	subsample5
GRMZM2G425863	1389.395386	highly-expressed	2458	subsample5	subsample3	subsample3	subsample4	subsample1	subsample4	subsample5	subsample3	subsample1	subsample5
GRMZM2G056513	410.960724	highly-expressed	2459	subsample1	subsample2	subsample4	subsample5	subsample5	subsample2	subsample2	subsample1	subsample5	subsample5
GRMZM2G020840	514.191406	highly-expressed	2460	subsample4	subsample4	subsample1	subsample5	subsample2	subsample1	subsample1	subsample4	subsample4	subsample3
GRMZM2G154223	1917.142944	highly-expressed	2460	subsample4	subsample4	subsample1	subsample5	subsample2	subsample1	subsample1	subsample4	subsample4	subsample3
GRMZM2G074450	0.756874	unexpressed	2461	subsample1	subsample5	subsample3	subsample5	subsample2	subsample3	subsample5	subsample2	subsample5	subsample3
